deal_id,deal_date,city,neighborhood,street,house_number,property_type,rooms,sqm,price,lat,lon
103642,2025-05-09,Jerusalem,Pisgat Zeev,Borochov,67,penthouse,5,120,4407000,31.764722,35.228499
103643,2025-11-17,Jerusalem,Talpiot,Jabotinsky,70,apartment,5,110,3157000,31.750090,35.213513
103644,2026-02-20,Jerusalem,Beit HaKerem,Allenby,45,apartment,2,45,1469000,31.755927,35.217810
103645,2025-04-20,Jerusalem,Rehavia,Ahad HaAm,150,garden_apartment,4,82,2449000,31.768128,35.206465
103646,2025-10-08,Jerusalem,Rehavia,Ahad HaAm,44,private_house,3,68,1773000,31.797113,35.219366
103647,2026-03-19,Jerusalem,Baka,Hartom,37,penthouse,4,82,2529000,31.758212,35.222916
103648,2024-10-27,Jerusalem,Kiryat HaYovel,Bialik,15,garden_apartment,3,68,1833000,31.753545,35.215097
103649,2026-02-10,Jerusalem,Kiryat HaYovel,Ben Yehuda,143,apartment,5,120,4104000,31.763386,35.208076
103650,2025-12-30,Jerusalem,Pisgat Zeev,HaShalom,36,apartment,2,45,1453000,31.773095,35.234192
103651,2025-08-11,Jerusalem,Talpiot,Borochov,111,apartment,4,90,2595000,31.779510,35.221194
103652,2025-04-06,Jerusalem,Baka,Marmorek,105,garden_apartment,5.5,140,4062000,31.752733,35.213604
103653,2024-12-05,Jerusalem,Beit HaKerem,Borochov,20,apartment,5,120,3867000,31.751220,35.219874
103654,2024-12-12,Jerusalem,Beit HaKerem,Ahad HaAm,58,apartment,2,45,1232000,31.778434,35.221466
103655,2025-05-04,Jerusalem,Baka,Tchernichovsky,76,garden_apartment,4.5,100,2715000,31.769278,35.222213
103656,2024-06-26,Jerusalem,Baka,Borochov,157,private_house,2.5,55,2085000,31.761171,35.200368
103657,2025-08-20,Jerusalem,Rehavia,Tchernichovsky,20,apartment,3,62,1778000,31.756644,35.227317
103658,2024-07-09,Jerusalem,Baka,Herzl,109,apartment,5,110,2828000,31.761350,35.219390
103659,2025-06-19,Jerusalem,Rehavia,Herzl,87,apartment,3.5,75,2099000,31.771835,35.204858
103660,2024-12-24,Jerusalem,Kiryat HaYovel,Frug,181,apartment,4,90,2207000,31.762390,35.204077
103661,2025-06-03,Jerusalem,Talpiot,Rambam,48,apartment,5.5,140,4049000,31.771880,35.201392
103662,2024-06-20,Jerusalem,Baka,Tchernichovsky,77,penthouse,3,62,1761000,31.780238,35.210058
103663,2024-08-12,Jerusalem,Pisgat Zeev,Marmorek,130,apartment,4,90,2249000,31.795189,35.222565
103664,2024-08-27,Jerusalem,Pisgat Zeev,Sokolov,98,penthouse,3,68,1974000,31.767458,35.222321
103665,2025-09-12,Jerusalem,Baka,Marmorek,183,garden_apartment,2.5,55,1724000,31.773681,35.224828
103666,2024-07-30,Jerusalem,Pisgat Zeev,Jabotinsky,133,private_house,5.5,140,4349000,31.767162,35.223146
103667,2025-09-17,Jerusalem,Kiryat HaYovel,Frug,32,private_house,4,90,2598000,31.767340,35.219024
103668,2025-10-24,Jerusalem,Beit HaKerem,Bialik,145,garden_apartment,5,110,3897000,31.760022,35.233379
103669,2024-10-09,Jerusalem,Talpiot,Ben Yehuda,131,apartment,3,62,1902000,31.759897,35.232868
103670,2024-09-30,Jerusalem,Beit HaKerem,Tchernichovsky,74,penthouse,5.5,140,3104000,31.768146,35.210832
103671,2024-09-07,Jerusalem,Kiryat HaYovel,Jabotinsky,87,private_house,4.5,100,3194000,31.767799,35.237885
103672,2025-10-20,Jerusalem,Rehavia,Weizmann,134,apartment,4.5,100,3446000,31.743651,35.203517
103673,2025-02-21,Jerusalem,Talpiot,Ben Yehuda,114,garden_apartment,5,120,3667000,31.778891,35.226291
103674,2024-12-12,Jerusalem,Talpiot,Ben Yehuda,43,penthouse,3.5,75,2394000,31.752194,35.222778
103675,2026-05-09,Jerusalem,Pisgat Zeev,Frug,192,apartment,4.5,100,2930000,31.767608,35.208892
103676,2026-03-21,Jerusalem,Rehavia,Sokolov,18,apartment,2.5,55,1634000,31.761511,35.196715
103677,2025-08-11,Jerusalem,Beit HaKerem,Rambam,144,penthouse,5,110,3814000,31.780411,35.212240
103678,2024-06-25,Jerusalem,Pisgat Zeev,Allenby,107,apartment,5.5,140,4553000,31.748899,35.241544
103679,2026-05-15,Jerusalem,Pisgat Zeev,Ben Yehuda,15,private_house,3.5,75,2368000,31.770466,35.206879
103680,2025-05-31,Jerusalem,Beit HaKerem,Rambam,196,garden_apartment,5,110,2577000,31.758347,35.186714
103681,2024-11-12,Jerusalem,Pisgat Zeev,Borochov,21,penthouse,3,62,1735000,31.774544,35.212771
103682,2025-07-26,Jerusalem,Kiryat HaYovel,HaShalom,67,apartment,4,82,2009000,31.762581,35.220937
103683,2025-07-17,Jerusalem,Talpiot,Herzl,41,apartment,6,160,4111000,31.764386,35.204587
103684,2026-03-01,Jerusalem,Beit HaKerem,Ahad HaAm,178,private_house,6,160,4900000,31.778956,35.200895
103685,2024-07-12,Jerusalem,Baka,Rambam,52,apartment,3,62,1995000,31.758273,35.232674
103686,2025-07-27,Jerusalem,Kiryat HaYovel,Bialik,186,apartment,2,45,1125000,31.772936,35.217533
103687,2025-12-18,Jerusalem,Kiryat HaYovel,Rambam,22,apartment,3,62,1416000,31.746383,35.210108
103688,2024-10-27,Jerusalem,Kiryat HaYovel,Jabotinsky,197,garden_apartment,6,160,4631000,31.758349,35.215600
103689,2024-07-27,Jerusalem,Baka,Sokolov,126,penthouse,3,68,1879000,31.756103,35.212248
103690,2025-01-20,Jerusalem,Talpiot,Weizmann,67,apartment,4,90,2871000,31.763430,35.217423
103691,2024-10-05,Jerusalem,Rehavia,Weizmann,75,apartment,6,160,4725000,31.753729,35.206216
103692,2025-02-16,Jerusalem,Pisgat Zeev,Borochov,2,apartment,5.5,140,4527000,31.751782,35.203112
103693,2024-11-18,Jerusalem,Kiryat HaYovel,Jabotinsky,7,apartment,2.5,55,1729000,31.784780,35.217799
103694,2025-04-29,Jerusalem,Kiryat HaYovel,Ahad HaAm,43,apartment,3,68,2329000,31.768045,35.210878
103695,2026-02-27,Jerusalem,Rehavia,Marmorek,60,garden_apartment,4,90,1835000,31.767549,35.223198
103696,2025-02-08,Jerusalem,Pisgat Zeev,Ahad HaAm,88,private_house,2.5,55,1468000,31.760365,35.208343
103697,2024-09-29,Jerusalem,Baka,Ahad HaAm,123,private_house,6,160,4696000,31.739999,35.201326
103698,2025-06-15,Jerusalem,Baka,Tchernichovsky,5,private_house,3.5,75,2019000,31.764836,35.229756
103699,2025-12-13,Jerusalem,Pisgat Zeev,Bialik,49,apartment,4,90,3302000,31.771371,35.203948
103700,2025-01-12,Jerusalem,Rehavia,Herzl,197,apartment,3,68,2224000,31.785347,35.215081
103701,2024-08-21,Jerusalem,Talpiot,Hartom,41,apartment,2,45,1368000,31.777507,35.207848
103702,2026-02-20,Jerusalem,Beit HaKerem,Allenby,23,apartment,3,62,1945000,31.777380,35.214831
103703,2025-08-19,Jerusalem,Talpiot,Hartom,167,garden_apartment,2.5,55,1908000,31.760538,35.190991
103704,2024-11-05,Jerusalem,Beit HaKerem,Jabotinsky,33,garden_apartment,3,68,1880000,31.767993,35.211384
103705,2025-01-23,Jerusalem,Pisgat Zeev,Marmorek,96,apartment,2,45,1467000,31.776928,35.217930
103706,2025-12-08,Jerusalem,Pisgat Zeev,Ben Yehuda,95,apartment,3,68,1770000,31.783529,35.202790
103707,2026-03-03,Jerusalem,Beit HaKerem,Rambam,73,private_house,4,90,3530000,31.763022,35.249487
103708,2024-07-13,Jerusalem,Beit HaKerem,Tchernichovsky,197,apartment,6,160,4848000,31.775417,35.213318
103709,2024-11-13,Jerusalem,Beit HaKerem,Sokolov,107,apartment,4,90,2559000,31.767929,35.222812
103710,2024-11-29,Jerusalem,Kiryat HaYovel,HaShalom,80,apartment,2,45,1108000,31.752339,35.212724
103711,2026-02-22,Jerusalem,Kiryat HaYovel,Ahad HaAm,172,apartment,5,110,2936000,31.763149,35.223901
103712,2025-11-18,Jerusalem,Rehavia,Ben Yehuda,69,garden_apartment,4,90,2245000,31.776298,35.213589
103713,2025-09-05,Jerusalem,Kiryat HaYovel,Herzl,82,private_house,3,68,1747000,31.767581,35.227141
103714,2024-07-08,Jerusalem,Talpiot,Sokolov,131,private_house,3,68,1738000,31.755558,35.227140
103715,2025-11-22,Jerusalem,Beit HaKerem,Hartom,76,apartment,6,160,5209000,31.792155,35.204230
103716,2025-01-06,Jerusalem,Rehavia,Allenby,132,apartment,2,45,1585000,31.786579,35.228517
103717,2024-07-23,Jerusalem,Pisgat Zeev,Ben Yehuda,76,apartment,2,45,1301000,31.745914,35.211166
103718,2024-10-29,Jerusalem,Baka,Weizmann,77,garden_apartment,2,45,1244000,31.782073,35.221233
103719,2026-01-26,Jerusalem,Baka,Weizmann,167,apartment,2,45,1347000,31.744259,35.200187
103720,2025-07-14,Jerusalem,Pisgat Zeev,Ahad HaAm,137,apartment,2.5,55,1486000,31.774842,35.218736
103721,2025-05-01,Jerusalem,Talpiot,Hartom,67,penthouse,2.5,55,1546000,31.770735,35.207415
103722,2024-12-11,Jerusalem,Pisgat Zeev,Ben Yehuda,131,private_house,3,68,2014000,31.763800,35.212505
103723,2025-08-22,Jerusalem,Rehavia,Hartom,105,penthouse,4,82,2925000,31.763778,35.220348
103724,2024-07-25,Jerusalem,Beit HaKerem,Bialik,181,apartment,5.5,140,3564000,31.755043,35.224865
103725,2024-11-30,Jerusalem,Kiryat HaYovel,Frug,110,apartment,5.5,140,3764000,31.755668,35.204893
103726,2025-11-20,Jerusalem,Pisgat Zeev,Hartom,191,apartment,3.5,75,1639000,31.743950,35.218869
103727,2026-03-06,Jerusalem,Talpiot,Hartom,7,apartment,5,110,3069000,31.785061,35.225692
103728,2024-06-08,Jerusalem,Pisgat Zeev,HaShalom,72,apartment,2,45,1662000,31.772197,35.211993
103729,2025-07-09,Jerusalem,Rehavia,Frug,101,garden_apartment,4,90,2373000,31.759140,35.206164
103730,2025-03-31,Jerusalem,Pisgat Zeev,Tchernichovsky,14,garden_apartment,5,120,4315000,31.800489,35.212171
103731,2025-08-09,Jerusalem,Rehavia,Ben Yehuda,51,private_house,3,68,2036000,31.753231,35.220189
103732,2024-08-25,Jerusalem,Baka,Rambam,10,penthouse,4,82,2135000,31.749151,35.212098
103733,2025-12-11,Jerusalem,Talpiot,Jabotinsky,186,apartment,4,90,2294000,31.774311,35.184474
103734,2025-12-01,Jerusalem,Pisgat Zeev,Herzl,1,private_house,5.5,140,5032000,31.779769,35.230974
103735,2024-07-17,Jerusalem,Baka,Sokolov,106,penthouse,3,62,1745000,31.743772,35.205364
103736,2025-03-04,Jerusalem,Beit HaKerem,Rambam,64,private_house,4,82,2610000,31.775844,35.196778
103737,2025-12-24,Jerusalem,Rehavia,Ben Yehuda,122,private_house,5,110,3225000,31.755184,35.216451
103738,2026-02-26,Jerusalem,Baka,Borochov,128,penthouse,3,62,1818000,31.757841,35.213093
103739,2024-06-29,Jerusalem,Beit HaKerem,Bialik,120,apartment,4,90,2092000,31.773058,35.191060
103740,2025-06-03,Jerusalem,Rehavia,Marmorek,198,apartment,3,62,1811000,31.788778,35.194328
103741,2025-05-17,Jerusalem,Talpiot,Sokolov,14,garden_apartment,3,62,1827000,31.791484,35.222458
103742,2025-07-27,Jerusalem,Baka,Weizmann,198,private_house,4.5,100,3056000,31.786349,35.217788
103743,2024-11-13,Jerusalem,Beit HaKerem,HaShalom,107,apartment,5,110,3494000,31.760397,35.196637
103744,2024-11-28,Jerusalem,Baka,Hartom,32,garden_apartment,4.5,100,3010000,31.773196,35.211676
103745,2026-03-30,Jerusalem,Beit HaKerem,HaShalom,159,apartment,4,82,2304000,31.777585,35.209744
103746,2025-06-10,Jerusalem,Rehavia,Herzl,71,apartment,4,82,3089000,31.746697,35.180096
103747,2025-10-27,Jerusalem,Baka,Weizmann,9,private_house,5.5,140,3742000,31.758267,35.206469
103748,2025-04-19,Jerusalem,Pisgat Zeev,Allenby,78,private_house,4,82,2726000,31.781834,35.224835
103749,2025-04-08,Jerusalem,Baka,Tchernichovsky,65,apartment,2,45,1001000,31.778435,35.214796
103750,2025-06-22,Jerusalem,Talpiot,Allenby,74,apartment,5.5,140,3978000,31.756278,35.216309
103751,2025-06-13,Jerusalem,Beit HaKerem,Borochov,20,private_house,5,110,3166000,31.754204,35.237831
103752,2024-11-19,Jerusalem,Baka,Herzl,174,private_house,2.5,55,1771000,31.757030,35.210292
103753,2025-08-03,Jerusalem,Baka,Jabotinsky,66,private_house,5,110,2847000,31.749434,35.205897
103754,2025-04-03,Jerusalem,Beit HaKerem,Frug,16,apartment,4.5,100,3432000,31.780866,35.231024
103755,2024-08-01,Jerusalem,Baka,Allenby,176,apartment,3.5,75,1954000,31.770620,35.203591
103756,2026-01-06,Jerusalem,Rehavia,Frug,117,apartment,4,82,2078000,31.753823,35.214700
103757,2025-05-05,Jerusalem,Talpiot,Weizmann,54,private_house,2.5,55,1651000,31.766983,35.213167
103758,2025-08-01,Jerusalem,Beit HaKerem,Tchernichovsky,81,apartment,5,120,3743000,31.775321,35.208942
103759,2024-09-30,Jerusalem,Kiryat HaYovel,Weizmann,22,apartment,6,160,5043000,31.750375,35.225353
103760,2025-12-18,Jerusalem,Talpiot,Bialik,23,apartment,5.5,140,3921000,31.777015,35.212953
103761,2026-01-23,Jerusalem,Beit HaKerem,Bialik,122,penthouse,3,62,1565000,31.766548,35.201338
103762,2025-01-06,Jerusalem,Pisgat Zeev,Frug,12,private_house,3,62,2153000,31.766534,35.220811
103763,2026-03-01,Jerusalem,Kiryat HaYovel,Rambam,152,private_house,6,160,4193000,31.780427,35.203275
103764,2024-05-28,Jerusalem,Talpiot,Allenby,114,penthouse,4,82,2471000,31.769381,35.201747
103765,2025-12-09,Jerusalem,Talpiot,Ben Yehuda,91,apartment,2,45,1304000,31.765920,35.242735
103766,2025-06-11,Jerusalem,Beit HaKerem,Tchernichovsky,130,apartment,5.5,140,3722000,31.764778,35.226531
103767,2024-06-22,Jerusalem,Baka,Tchernichovsky,186,apartment,4.5,100,2780000,31.742524,35.235844
103768,2025-07-12,Jerusalem,Kiryat HaYovel,Ben Yehuda,4,penthouse,2,45,1475000,31.754131,35.230759
103769,2025-01-11,Jerusalem,Rehavia,HaShalom,75,private_house,5,110,2510000,31.770886,35.221648
103770,2024-11-21,Jerusalem,Kiryat HaYovel,Ben Yehuda,197,apartment,6,160,4738000,31.764445,35.218034
103771,2025-01-17,Jerusalem,Beit HaKerem,Borochov,140,penthouse,4,82,2765000,31.779230,35.223686
103772,2025-02-09,Jerusalem,Baka,Borochov,88,apartment,2,45,1140000,31.772267,35.211733
103773,2025-12-23,Jerusalem,Beit HaKerem,Marmorek,194,penthouse,2,45,1265000,31.773502,35.199680
103774,2026-05-12,Jerusalem,Beit HaKerem,Sokolov,20,apartment,4,90,2212000,31.769745,35.224022
103775,2025-11-30,Jerusalem,Baka,Borochov,15,penthouse,3,68,1710000,31.756767,35.213409
103776,2024-08-12,Jerusalem,Talpiot,Marmorek,197,apartment,3,62,1898000,31.777060,35.208869
103777,2024-09-19,Jerusalem,Rehavia,Herzl,134,apartment,4,90,2297000,31.774333,35.218929
103778,2025-11-28,Jerusalem,Pisgat Zeev,Rambam,53,apartment,5,110,3579000,31.774655,35.227057
103779,2025-03-02,Jerusalem,Kiryat HaYovel,Ahad HaAm,111,apartment,4.5,100,3338000,31.763491,35.205630
103780,2025-08-18,Jerusalem,Beit HaKerem,Ahad HaAm,196,apartment,2,45,1664000,31.765298,35.209564
103781,2026-02-20,Jerusalem,Talpiot,Ben Yehuda,16,apartment,4,82,3083000,31.750890,35.219387
103782,2025-05-06,Jerusalem,Rehavia,HaShalom,75,penthouse,6,160,5957000,31.790498,35.225098
103783,2025-01-24,Jerusalem,Talpiot,Sokolov,38,apartment,3,68,2022000,31.765742,35.208727
103784,2025-02-11,Jerusalem,Talpiot,Marmorek,194,apartment,4,90,3201000,31.771269,35.213764
103785,2026-03-11,Jerusalem,Kiryat HaYovel,Tchernichovsky,91,private_house,4.5,100,4028000,31.759188,35.218886
103786,2025-05-09,Jerusalem,Rehavia,Tchernichovsky,94,penthouse,3,62,1812000,31.775861,35.213059
103787,2025-02-22,Jerusalem,Beit HaKerem,Bialik,148,apartment,3,62,1713000,31.756365,35.218165
103788,2025-05-27,Jerusalem,Pisgat Zeev,Sokolov,191,apartment,4.5,100,2794000,31.765285,35.227190
103789,2024-08-15,Jerusalem,Baka,Borochov,19,apartment,4,82,1521000,31.770170,35.228145
103790,2024-11-09,Jerusalem,Pisgat Zeev,Sokolov,196,apartment,3,68,2026000,31.772599,35.222370
103791,2025-08-22,Jerusalem,Baka,Allenby,122,apartment,3,62,2399000,31.778651,35.229237
103792,2024-08-28,Jerusalem,Pisgat Zeev,Frug,191,apartment,3,68,1294000,31.789738,35.222379
103793,2025-03-23,Jerusalem,Kiryat HaYovel,Sokolov,7,apartment,5,110,3719000,31.767662,35.191241
103794,2026-03-19,Jerusalem,Kiryat HaYovel,Frug,27,apartment,3,62,1687000,31.767703,35.203708
103795,2024-09-26,Jerusalem,Rehavia,Jabotinsky,64,apartment,5,120,2376000,31.750133,35.206623
103796,2025-07-21,Jerusalem,Baka,Sokolov,174,apartment,5,110,2978000,31.786900,35.204810
103797,2025-12-27,Jerusalem,Pisgat Zeev,Hartom,161,apartment,5.5,140,4408000,31.765673,35.222869
103798,2025-04-12,Jerusalem,Baka,Frug,52,apartment,3,68,2126000,31.764815,35.219044
103799,2025-03-01,Jerusalem,Rehavia,Tchernichovsky,56,apartment,2.5,55,1530000,31.768201,35.231154
103800,2024-12-11,Jerusalem,Baka,Jabotinsky,90,apartment,3.5,75,2299000,31.771519,35.203068
103801,2025-11-26,Jerusalem,Rehavia,Sokolov,174,apartment,5,110,3446000,31.766048,35.233365
103802,2024-07-07,Jerusalem,Beit HaKerem,Ben Yehuda,102,apartment,5,110,3543000,31.752825,35.235756
103803,2024-10-20,Jerusalem,Rehavia,Marmorek,22,apartment,3,62,2187000,31.767832,35.242134
103804,2026-05-05,Jerusalem,Rehavia,HaShalom,144,apartment,2,45,1398000,31.773791,35.238658
103805,2024-09-20,Jerusalem,Baka,Ahad HaAm,116,private_house,5,110,3277000,31.756439,35.223351
103806,2024-08-21,Jerusalem,Pisgat Zeev,Ben Yehuda,185,garden_apartment,4,90,3469000,31.765654,35.208821
103807,2026-02-15,Jerusalem,Kiryat HaYovel,Rambam,84,apartment,3,62,2146000,31.775534,35.186866
103808,2025-08-27,Jerusalem,Beit HaKerem,Sokolov,14,penthouse,5,110,3073000,31.774301,35.226007
103809,2025-10-23,Jerusalem,Kiryat HaYovel,Ahad HaAm,152,apartment,4,82,2622000,31.771788,35.205701
103810,2024-08-17,Jerusalem,Pisgat Zeev,Borochov,39,apartment,5.5,140,3937000,31.773579,35.215891
103811,2025-06-27,Jerusalem,Kiryat HaYovel,Frug,63,apartment,4.5,100,3779000,31.780876,35.223043
103812,2025-06-28,Jerusalem,Kiryat HaYovel,Tchernichovsky,83,apartment,6,160,5578000,31.761617,35.246148
103813,2025-09-30,Jerusalem,Kiryat HaYovel,Ahad HaAm,30,penthouse,6,160,4796000,31.760420,35.211835
103814,2025-03-20,Jerusalem,Baka,Herzl,155,apartment,4.5,100,3330000,31.769338,35.225279
103815,2024-10-11,Jerusalem,Baka,Frug,121,garden_apartment,3,68,2183000,31.762456,35.211632
103816,2025-05-03,Jerusalem,Kiryat HaYovel,HaShalom,45,apartment,4,90,2555000,31.764670,35.227856
103817,2025-01-31,Jerusalem,Kiryat HaYovel,Ahad HaAm,10,penthouse,5,110,2447000,31.765215,35.206703
103818,2025-11-18,Jerusalem,Talpiot,Borochov,61,apartment,4,82,2711000,31.767630,35.199283
103819,2026-01-08,Jerusalem,Beit HaKerem,Herzl,109,garden_apartment,4,90,2842000,31.757294,35.211881
103820,2025-01-08,Jerusalem,Talpiot,Weizmann,170,apartment,2.5,55,2081000,31.765961,35.211561
103821,2025-10-20,Jerusalem,Kiryat HaYovel,Bialik,91,apartment,3,68,1928000,31.765381,35.190303
103822,2025-10-30,Jerusalem,Rehavia,Frug,178,apartment,3.5,75,1946000,31.754109,35.201886
103823,2025-04-23,Jerusalem,Talpiot,Marmorek,20,apartment,3,68,1965000,31.765479,35.221098
103824,2025-04-10,Jerusalem,Beit HaKerem,Rambam,137,apartment,4,82,2501000,31.750518,35.209992
103825,2025-05-03,Jerusalem,Kiryat HaYovel,Hartom,15,apartment,4,82,2561000,31.744822,35.214277
103826,2025-11-10,Jerusalem,Rehavia,Ben Yehuda,99,garden_apartment,3.5,75,1915000,31.775237,35.212530
103827,2025-08-23,Jerusalem,Pisgat Zeev,Herzl,196,penthouse,5.5,140,4065000,31.758162,35.210202
103828,2026-02-23,Jerusalem,Rehavia,Marmorek,114,apartment,2.5,55,1642000,31.782164,35.201528
103829,2025-06-04,Jerusalem,Kiryat HaYovel,Tchernichovsky,197,apartment,5,110,2923000,31.778987,35.218688
103830,2025-06-08,Jerusalem,Baka,Hartom,193,penthouse,3.5,75,1879000,31.764718,35.204701
103831,2024-08-23,Jerusalem,Kiryat HaYovel,Ben Yehuda,107,penthouse,3.5,75,2049000,31.768326,35.217579
103832,2025-09-24,Jerusalem,Kiryat HaYovel,Tchernichovsky,21,apartment,5,120,3559000,31.753699,35.202942
103833,2024-09-13,Jerusalem,Talpiot,Ahad HaAm,194,penthouse,5,110,3681000,31.756498,35.216938
103834,2024-09-16,Jerusalem,Talpiot,Borochov,44,apartment,5,110,3264000,31.768648,35.210157
103835,2025-12-17,Jerusalem,Beit HaKerem,Marmorek,85,apartment,3,62,2120000,31.793434,35.230531
103836,2025-02-08,Jerusalem,Kiryat HaYovel,Hartom,100,apartment,6,160,4430000,31.769209,35.212731
103837,2025-03-27,Jerusalem,Talpiot,Tchernichovsky,102,apartment,4.5,100,2387000,31.797258,35.213159
103838,2026-02-21,Jerusalem,Rehavia,Ben Yehuda,159,penthouse,5,120,3644000,31.767172,35.197079
103839,2024-06-27,Jerusalem,Beit HaKerem,Sokolov,113,penthouse,3,62,2069000,31.757194,35.214482
103840,2026-03-03,Jerusalem,Beit HaKerem,Frug,122,apartment,2.5,55,1828000,31.768573,35.213659
103841,2025-01-09,Jerusalem,Beit HaKerem,Ben Yehuda,68,apartment,4,90,2217000,31.762459,35.214614
103842,2025-02-06,Jerusalem,Beit HaKerem,HaShalom,59,apartment,3,62,1558000,31.786768,35.214824
103843,2024-11-05,Jerusalem,Talpiot,Herzl,51,apartment,3,68,2323000,31.780570,35.205795
103844,2025-10-08,Jerusalem,Rehavia,Herzl,15,apartment,3.5,75,2389000,31.775626,35.221585
103845,2025-11-11,Jerusalem,Beit HaKerem,Borochov,92,apartment,5,110,3129000,31.779505,35.218688
103846,2025-01-08,Jerusalem,Baka,Tchernichovsky,127,apartment,3,68,2199000,31.780569,35.204221
103847,2025-07-27,Jerusalem,Talpiot,Weizmann,3,apartment,3.5,75,2008000,31.778309,35.208918
103848,2024-10-15,Jerusalem,Baka,Tchernichovsky,197,penthouse,3.5,75,1991000,31.772965,35.217400
103849,2025-12-17,Jerusalem,Beit HaKerem,Herzl,143,garden_apartment,2,45,1699000,31.770454,35.216322
103850,2025-11-14,Jerusalem,Talpiot,Borochov,153,apartment,2,45,1253000,31.770087,35.231285
103851,2025-09-13,Jerusalem,Rehavia,Borochov,46,apartment,3.5,75,2445000,31.760222,35.216351
103852,2025-04-06,Jerusalem,Beit HaKerem,HaShalom,79,penthouse,3,68,2128000,31.781860,35.205505
103853,2024-07-30,Jerusalem,Pisgat Zeev,Herzl,199,apartment,6,160,3986000,31.756994,35.211191
